37_5622_20170913203118 高德地图
5_2824_20170702003404 不要长最好是我喜欢听的
5_2824_20170702003423 叫大伙明天晚上给家里打电话
5_2824_20170702003437 明日济南天气怎么样
5_2824_20170702003502 最近天气冷了记得加些衣服不要感冒
5_2824_20170702003516 叫他五分钟后去机场
5_2824_20170702003532 轻快一点的很脆很脆的那种声音很安静很舒服的
5_2824_20170702003553 周杰伦出了多少张专辑
5_2824_20170702003604 叫大家明天吃饭
5_2824_20170702003650 放一下六尺巷
5_2824_20170702003703 具有西北民歌特征的通俗歌曲有哪些
5_2824_20170702003717 便是很好的晴天
5_2824_20170702003736 放一下布鲁斯
5_2824_20170702003752 爱就快停了彩虹也出来了手拉手走哇诗虾米歌啊
5_2824_20170702003812 过年回南方那气温比较暖就没事
5_2824_20170702003829 把详细地址写下来并留下你的联系方式定重谢
5_2824_20170702003846 天气热出去兜兜风
5_2824_20170702003903 亲天气热多喝水多喝绿豆汤注意防暑哦
5_2824_20170702003919 嗯嗯不知道温度还会不会升
5_2824_20170702003931 放一下有点甜
5_2824_20170702003942 播放猛龙过江
5_2824_20170702003955 可以介绍几首日韩歌曲吗越多越好
5_2824_20170702004007 播放戏曲大全
5_2824_20170702004019 放一下梁祝
5_2824_20170702004034 求一个作曲家自己写了一首歌还有朋友的一首歌需要曲子
5_2824_20170702004051 谁来说关心永远在这首歌
5_2824_20170702004106 音不要太高也不要太低不要太平
5_2824_20170702004121 提醒你明天早上九点郊游
5_2824_20170702004133 播放闫学晶的歌
5_2824_20170702004150 你们喜不喜欢红装这首歌
5_2824_20170702004202 降温好吧
5_2824_20170702004217 浙江杭州和嘉善地区要许嵩的专辑自定义啊寻雾啊
5_2824_20170702004233 请打开音乐复读
5_2824_20170702004245 哪里可以听小山和小岛
5_2824_20170702004300 想听玩笑
5_2824_20170702004311 能播放歌曲 天地眉间 吗
5_2824_20170702004327 播放 我好像在哪里见过你
5_2824_20170702004341 放一首吴亦凡的歌
5_2824_20170702004418 放一首片寄涼太的歌
5_2824_20170702004427 播放飘向远方
5_2824_20170702004437 想听听逃
5_2824_20170702004446 播放小半
5_2824_20170702004456 放一首勉为其难
5_2824_20170702004508 请播放一下逆流成河
5_2824_20170702004521 放一首李宇春的歌
5_2824_20170702004533 放一下天地眉间
5_2824_20170702004543 听歌曲怎么了吧
5_2824_20170702004628 听一下凯歌
5_2824_20170702004640 放一首风潮唱片的歌
5_2824_20170702004653 听听歌曲宇宙中心五道口
5_2824_20170702004715 想听听生活不止眼前的苟且
5_2824_20170702004729 我想听一首十点半的地铁
5_2824_20170702004746 听歌曲爱我的人和我爱的人吧
5_2824_20170702022052 听个刚好遇见你
5_2824_20170702022105 我想听理想三旬
5_2824_20170702022119 听个歌在飞
5_2824_20170702022142 听歌曲好好爱个女孩吧
5_2824_20170702022153 郑秀文
5_2824_20170702022205 播放一段失落的缘
5_2824_20170702022217 听个大好时光
5_2824_20170702022230 请听音乐让我留在你身边
5_2824_20170702022243 我想听一首因为遇见你
5_2824_20170702022258 请来一个张清芳唱的歌
5_2824_20170702022311 给我来一个王菲的歌
5_2824_20170702022324 请来首五月天的歌曲
5_2824_20170702022340 请给我播放上海电视台体育频道
5_2824_20170702022355 请给我来首苏永康的歌曲
5_2824_20170702022428 请给我播放爱情公寓第八集
5_2824_20170702022444 请播放凤凰卫视中文台
5_2824_20170702022459 给我来一首姜育恒唱的歌
5_2824_20170702022520 请给我播放长沙女性频道的节目
5_2824_20170702022536 我想听陈慧娴的歌曲
5_2824_20170702022736 请来个方大同最新的歌
5_2824_20170702022754 播放来不及说我爱你第一集
5_2824_20170702022810 给我播放民兵葛二蛋第九集
5_2824_20170702022826 来首郑中基演唱的歌
5_2824_20170702022843 播放似水年华第十二集
5_2824_20170702022856 来个林子祥演唱的歌
5_2824_20170702022910 请播一个齐豫的专辑
5_2824_20170702022923 开始播放伪装者第七集
5_2824_20170702022940 请给我播一个刘德华唱的歌
5_2824_20170702022954 给我播放征服第三十四集
5_2824_20170702023008 请给我来一个想见你
5_2824_20170702023022 给我来一首费玉清唱的歌
5_2824_20170702023035 请播放广州卫视
5_2824_20170702023050 冷冻设为负二十度档
5_2824_20170702023105 请给我来一个周传雄的歌
5_2824_20170702023120 给我播放乔家大院第一集
5_2824_20170702023134 开始播放十月围城第六集
5_2824_20170702023149 请播一个沙宝亮最新的歌
5_2824_20170702023204 来一个梅艳芳唱的歌
5_2824_20170702023218 播一个陈升最新的歌
5_2824_20170702023232 请给我播放媳妇的美好时代第六集
5_2824_20170702023246 请来一个伍佰唱的歌
5_2824_20170702023259 请来一个崔健演唱的歌
5_2824_20170702023313 请给我来一首费玉清的歌曲
5_2824_20170702023327 冷冻温度设为负二十二摄氏度档
5_2824_20170702023341 请给我来一个范玮琪的歌
5_2824_20170702023353 来一首真的爱你
5_2824_20170702023405 请给我播一个郑智化的专辑
5_2824_20170702023419 给我来一首伍佰的歌曲
5_2824_20170702023432 温度设为三十
5_2824_20170702023443 请来个老狼最新的歌
5_2824_20170702023456 来首吕方的歌曲
5_2824_20170702023508 给我来一个许冠杰的歌曲
5_2824_20170702023524 来一个童安格的歌曲
5_2824_20170702023536 请来首孙楠的专辑
5_2824_20170702023549 开始播放毛骗终结篇第三十四集
5_2824_20170702023606 请给我播放沉默的证人第六集
5_2824_20170702023621 请给我播放血色湘西第十二集
5_2824_20170702023635 请给我来个孙楠最新的歌
5_2824_20170702023648 来个王菲唱的歌
5_2824_20170702023701 变温室调到零下七度档
5_2824_20170702023714 请给我来首刘欢的歌曲
5_2824_20170702023731 请给我播放上海东方电视台新闻娱乐频道的节目
5_2824_20170702023749 播一个无印良品唱的歌
5_2824_20170702023802 给我来首林俊杰最新的歌
5_2824_20170702023816 来一个韩磊最新的歌
5_2824_20170702023831 请播一个刘德华的专辑
5_2824_20170702023845 请给我来个林子祥的歌
5_2824_20170702023903 请来首林俊杰演唱的歌
5_2824_20170702023919 我要看福建新闻频道的节目
5_2824_20170702023931 来个邓丽君的歌曲
5_2824_20170702023945 请给我来一首费玉清演唱的歌
5_2824_20170702024010 给我来首邓丽君唱的歌
5_2824_20170702024025 我想收看中央电视台高尔夫网球频道的节目
5_2824_20170702024041 请给我来一首Beyond的专辑
5_2824_20170702024130 来一个别问我是谁
5_2824_20170702024143 请来一首王菲的歌
5_2824_20170702024154 来首满文军的歌
5_2824_20170702024205 给我来一个我是不是该安静的走开
5_2824_20170702024221 给我来首许巍最新的歌
5_2824_20170702024235 变温设为零下六度档
5_2824_20170702024247 请给我播放河北卫视
5_2824_20170702024302 请播一个罗大佑演唱的歌
5_2824_20170702024316 请给我来个太傻
5_2824_20170702024325 给我来一首齐秦的歌曲
5_2824_20170702024335 请来个我是不是该安静的走开
5_2824_20170702024347 来首孙燕姿的歌曲
5_2824_20170702024402 收看中央电视台西法频道的节目
5_2824_20170702024417 请给我来首蔡健雅的歌曲
5_2824_20170702024431 冷冻室设为负十八摄氏度
5_2824_20170702024444 播一个毛阿敏的专辑
5_2824_20170702024455 下吹
5_2824_20170702024505 给我播放台湾民视的节目
5_2824_20170702024517 调到浪漫
5_2824_20170702024535 来首费玉清最新的歌
5_2824_20170702024548 来首张雨生唱的歌
5_2824_20170702024601 请给我来个十年
5_2824_20170702024616 请播一个水木年华演唱的歌
5_2824_20170702024631 请播一个周杰伦的歌
5_2824_20170702024646 请给我播放中天新闻台
5_2824_20170702024700 我想听庸人自扰
5_2824_20170702024716 请给我播放地下交通站第三十四集
5_2824_20170702024730 来个陈慧娴的歌
5_2824_20170702024743 请来一首蔡琴的歌曲
5_2824_20170702024815 变温室调到负十度档
5_2824_20170702024831 给我播放台北国际卫星电视网的节目
5_2824_20170702024850 请给我播放上海电视台纪实频道的节目
5_2824_20170702024910 请来个黄大炜演唱的歌
5_2824_20170702024927 请给我来首童安格演唱的歌
5_2824_20170702085332 请来个那英演唱的歌
5_2824_20170702085347 我擦的泪真的谢谢
5_2824_20170702085400 上个厕所就走呵呵逛的腿都直了
5_2824_20170702085417 有儿子和你我已经很幸福了
5_2824_20170702085428 你不过来了吗
5_2824_20170702085439 不了饭局唉
5_2824_20170702085453 为什么说明天还让我上
5_2824_20170702085506 和他们约好了
5_2824_20170702085521 我上班跟你一样用公司座机
5_2824_20170702085547 你晚上回家吃饭吗请回信息
5_2824_20170702085602 那我还上火呢
5_2824_20170702085704 你干嘛呢玩呢呀
5_2824_20170702085716 有种不详的预感
5_2824_20170702085727 你安排星期几回来那老婆
5_2824_20170702085741 再相信你一次
5_2824_20170702085752 有旺旺吗
5_2824_20170702085805 买只哈士奇吧
5_2824_20170702085813 谁都别说
5_2824_20170702085825 人家刚问我没有说
5_2824_20170702085839 带包子馒头
5_2824_20170702085852 傻样你要忙起来就不会这样了
5_2824_20170702085904 何事
5_2824_20170702085915 准时点儿啊
5_2824_20170702085934 霜我今天晚上回石家庄你什么时候回啊在家里等你
5_2824_20170702085953 对不起早涨价了
5_2824_20170702090006 是够冷没带钥匙
5_2824_20170702090017 他去不去
5_2824_20170702092351 回去也主要是看那个对象
5_2824_20170702093144 吃饭喝酒呵呵
5_2824_20170702093156 你又开始了
5_2824_20170702093206 应该是五点半
5_2824_20170702093220 寿保险有限公司
5_2824_20170702093231 呵呵那多不合适
5_2824_20170702093423 我说买车每次你都让我问那边老头我就不明白了咱们买车他是能用还是能看哪怕你直接告诉我说这边老头老太太没钱想买自己想办法都比
5_2824_20170702093453 生快
5_2824_20170702093502 别忘了多带粘扣
5_2824_20170702093515 那还是伦哥来
5_2824_20170702093528 找人帮我去拿了
5_2824_20170702093540 问你们怎么还不来
5_2824_20170702093551 你不喝就行了
5_2824_20170702093631 我吃完了家里来人了今天下的好大你还没下班吧
5_2824_20170702093701 嗯太谢谢了
5_2824_20170702093714 找小曹吧我和他没关系了
5_2824_20170702093728 记着吃饭就好
5_2824_20170702093746 晚上吃什么啊小呆
5_2824_20170702093759 好吧我二十分钟后就可以下班了
5_2824_20170702093824 争取到时候领导报销基本确定在京承高速的简朴小院烤全羊加自助烧烤后续还可安排温都水城或者春晖园温泉
5_2824_20170702093852 果壳网
5_2824_20170702093902 你到公司没
5_2824_20170702093911 必须的啊
5_2824_20170702093920 柚子啊
5_2824_20170702093932 陈哥你把杨子手机告诉我
5_2824_20170702093944 且且且
5_2824_20170702094007 他没回来我把鱼洗了放冰箱没事吧明天再做你做饭没你说用炒菜锅蒸我想起来了放的下
5_2824_20170702094055 不是的乖宝宝
5_2824_20170702094132 你出来给我打电话
5_2824_20170702094144 我今天加班哦
5_2824_20170702094154 搞麦种
5_2824_20170702094204 到时候
5_2824_20170702094219 哎哟你真傻啊
5_2824_20170702094229 十点多吧
5_2824_20170702094239 这个机器老朱说快递到你们公司
5_2824_20170702094259 我在乡里开会呢
5_2824_20170702094312 几点完事我给你打电话
5_2824_20170702094326 出来告诉你
5_2824_20170702094336 那不理你了
5_2824_20170702094404 过生日去哪玩去了
5_2824_20170702094412 亲还在忙啊
5_2824_20170702094429 二柱
5_2824_20170702094522 邓老师我们头让吴老师直接跟我们主任联系
5_2824_20170702094536 三十米
5_2824_20170702094552 啥术
5_2824_20170702094602 干嘛呢上线
5_2824_20170702094619 哦那你什么时候吃饭呀我五点就下班了特近五分钟就到宿舍了
5_2824_20170702094638 媳妇晚饭吃啥
5_2824_20170702094724 回去了回去借高利贷我要想办法报名读书的
5_2824_20170702094738 看完删掉
5_2824_20170702094752 不喝也想
5_2824_20170702094837 今天来不了了约周日吧
5_2824_20170702094854 你能做到不联系吗除了来上海
5_2824_20170702094913 行吧一会儿到陶然亭给你电
5_2824_20170702094927 我在局里沟通呢稍后再说
5_2824_20170702094940 好的非常感谢呵呵
5_2824_20170702094952 勾引我啊
5_2824_20170702095004 我跟我们财务外面刮大风呢巨冷
5_2824_20170702095017 呵呵那怎么着啊
5_2824_20170702095048 还有半个小时上课五点放学六点上课
5_2824_20170702095102 晚上谁送你
5_2824_20170702095112 我以前也这样啊
5_2824_20170702095127 行没事我就放心了你照顾好自己别担心我
5_2824_20170702095141 用我接吗
5_2824_20170702095154 没事有点伤心不过还成
5_2824_20170702095215 这周有空么
5_2824_20170702095225 九月份开始的
5_2824_20170702095235 不来早点告诉我
5_2824_20170702095246 花钱如流水啊
5_2824_20170702095301 看帅哥去了啊
5_2824_20170702095310 骚棍
5_2824_20170702095324 抽空帮我把国家信息中心的表发给我
5_2824_20170702095339 我都回来了
5_2824_20170702095353 来南门接
5_2824_20170702095409 天冷请亲添衣
5_2824_20170702095441 建行开户行是哪里
5_2824_20170702095503 我给你打吧九点
5_2824_20170702095519 要不要给你带个衣服
5_2824_20170702095530 明天告你
5_2824_20170702095541 毕业证拿上没啊
5_2824_20170702095551 不知道呢呵呵
5_2824_20170702095610 先休息一下吧
5_2824_20170702095626 我上班呢现在我也是住的别人的房子兜里还有九块钱草
5_2824_20170702095659 正在开会有事发短信
5_2824_20170702095724 我还没问张我们副科长把我报上去了一个局就三个名额选不选还难说她说先报上再说
5_2824_20170702095756 联系你们的部长
5_2824_20170702095837 火车也有信息呀你不和张仕元联系怎么去工地是明早八点到是吧
5_2824_20170702095905 一会儿风就小点了
